gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YGR257C,79.68499654318673,-1.3963608353837902,0.2538329294014382,1.2579541516859205e-8,7.45913658957426e-8
YDL130W,319.6093573511719,0.9596550994796583,0.17195299435568892,1.2721195699828203e-8,7.536055426305357e-8
YNL284C,134.18296927495953,1.1693717519888747,0.2119030160327811,1.3089386047200024e-8,7.74690467554528e-8
YBR268W,95.56827524143937,1.4498448749790291,0.265407699957849,1.3785826135865207e-8,8.151450566291084e-8
YNR054C,44.51358258739578,2.098251861441047,0.393159871141636,1.4650749502383775e-8,8.654769233634569e-8
YPR024W,195.01304023199896,-1.1400348690954256,0.20671259498650965,1.49266185393976e-8,8.809494960401481e-8
YMR040W,102.89426779503029,2.027674107870439,0.3794800413044679,1.5043616076965092e-8,8.870255417930398e-8
YKL154W,50.34706885173659,1.5940565666412736,0.2938398515395787,1.5277775537779756e-8,8.999920944130519e-8
YHR143W,172.79500158640616,1.1424155225897437,0.2075587345850011,1.5333338782902264e-8,9.024234334951333e-8
YGR023W,79.61622046641651,-1.3984252473518795,0.2568488046378604,1.536566662226131e-8,9.034840290463702e-8
YIR028W,43.41325464198183,-1.8513445539132565,0.34469950996448584,1.5587805965848884e-8,9.156929737147507e-8
YBR189W,359.3733055184005,1.1219574122091907,0.20360860567760364,1.562159943982854e-8,9.168252831088962e-8
YOR310C,78.58111357828135,1.373123152713205,0.25176135614029316,1.6432106968197098e-8,9.634981940962366e-8
YGL027C,109.3761637129326,-1.4503351333969785,0.2672877480553182,1.6463861643088066e-8,9.644646222272833e-8
YLR387C,196.8846248847009,0.957018918879642,0.17305730556479654,1.7061689354458123e-8,9.985594835347827e-8
YGR071C,51.389197646153384,-1.687505229140324,0.31389298959929157,1.7085406516712307e-8,9.990216866022058e-8
YER184C,34.67088681181006,-2.445505060696805,0.4616774687374564,1.7194804878781618e-8,1.0044883701156885e-7
YDL185W,1003.2662939335848,-1.0359357573074832,0.18876747279426911,1.7580082286429722e-8,1.0260463922255425e-7
YAL040C,47.69973648377472,-1.9377125906707793,0.3605655671849008,1.7759228763727204e-8,1.0355450567214893e-7
YPR119W,14.10581712471917,3.191609400881661,0.6030037031726765,1.8335255708320473e-8,1.068147046107415e-7
YDR329C,174.5352464896924,1.0681615526056913,0.19460035886831772,1.836508397059225e-8,1.068898666122489e-7
YGL186C,388.8861536914018,1.1243735492807185,0.20535269861966332,1.8393800317167346e-8,1.0695842449623554e-7
YCR024C-B,778.0732011441108,-1.6569730138438017,0.30952475318172384,1.8561538086818772e-8,1.0783451059637586e-7
YNL266W,37.61273552732815,2.0257648501710253,0.38153871258537964,1.877614922164313e-8,1.0898104993995991e-7
YGR148C,405.3774139707494,1.4286611752049982,0.26425973626666027,1.906144130411175e-8,1.1053535522081332e-7
YGL016W,89.19839083224839,-1.964017208579446,0.36998597278228784,1.9231903736268396e-8,1.1142153403168342e-7
YOL032W,153.74058374829096,1.4374967548212434,0.2663175865234336,1.9346576896150917e-8,1.1198316507717052e-7
YMR161W,47.167586568340795,-1.7404648431804433,0.32605435508736347,1.953908545887319e-8,1.129938870629892e-7
YEL062W,63.44621257728681,-1.4761361612051935,0.2735316440366785,1.9777850743135722e-8,1.1427001595873934e-7
YGL161C,89.9373721434103,-1.3750068068971295,0.2538634214669827,1.9855295384349934e-8,1.1461260544074025e-7
YFL042C,110.03117243944209,-1.1507470548917496,0.211078870067429,2.029298428182595e-8,1.1703214222806473e-7
YML071C,110.8068305005005,2.024987786188191,0.3832716438986365,2.0423543243788266e-8,1.176776237085063e-7
YLR266C,39.1778739505226,-1.7780246249323775,0.33186332854479056,2.0555603205552068e-8,1.1833056904563473e-7
YPR147C,44.384275165742565,-1.8322465416908702,0.3427059477872434,2.0663041903613128e-8,1.1884071914509735e-7
YEL025C,143.78485202446322,-1.2526504834237566,0.23071697979015268,2.0714790987050332e-8,1.19029940931049e-7
YNL308C,221.09840180744925,2.3302749716641555,0.44492698687437776,2.07662510167645e-8,1.1921715924624346e-7
YKL053C-A,130.94882456917077,1.2647751114106827,0.23324230636166993,2.080927641821391e-8,1.1935565902000078e-7
YIL089W,21.53801891450291,-2.6538093429048653,0.5018505837227597,2.0901502285439232e-08,1.1977585021102427e-7
YPL249C-A,272.24193037382724,1.233542137900687,0.2271923515879238,2.114075654690498e-8,1.2103706037507247e-7
YGR134W,81.72882079207172,-1.5907210217176715,0.29785372028719626,2.170169263014428e-8,1.24136040724059e-7
YDR304C,251.21818276432995,-0.9679739220474587,0.17660955022837949,2.1794171616903805e-8,1.2453521591331466e-7
YDR399W,189.0712812451007,-1.1317488180546242,0.2079676296467003,2.181091825813555e-8,1.2453521591331466e-7
YMR286W,151.66407965260757,1.5376799430689183,0.2869441511157144,2.1935359581177336e-8,1.2513260682487341e-7
YER060W,79.41725962546761,-1.3908728029626334,0.2578950717577392,2.2617155381332826e-8,1.289055381165314e-7
YKL101W,190.53318791259966,1.2596421505245974,0.23275274963129156,2.303286428822829e-8,1.3115648149698976e-7
YNR017W,76.92387207584672,1.2906637002154095,0.23901626254435362,2.316886193835273e-8,1.3181203886549323e-7
YGR032W,2704.811119544095,-1.303104879122395,0.2417625592685975,2.341714504780737e-8,1.3310465434464764e-7
YIL127C,51.14734041850181,2.1317193985509166,0.4062321778861428,2.345831510302266e-8,1.3321875888092455e-7
YDR429C,224.66795199219106,1.2068089034551632,0.22297102587466106,2.354790583440935e-8,1.336073902464466e-7
YDR094W,20.849419533981177,2.3218941047040484,0.4437878553858405,2.3885178556262804e-8,1.3539937395224382e-7
YGL101W,46.80046489429938,-1.870433963622299,0.35096881260520646,2.3943125871370296e-8,1.3560613441946494e-7
YLR058C,177.81243344648982,1.0282251313173485,0.18856055442344813,2.399167765440946e-8,1.3575935877024707e-7
YOR277C,15.464469056678078,-3.5729332202894226,0.681819261974672,2.409563863605079e-8,1.3622556668456647e-7
YNL005C,251.14672528596284,1.0285967884775589,0.1888353400281247,2.4532385972421936e-8,1.3857067747392176e-7
YKL169C,54.97641270514982,1.741665675523011,0.3289585491410117,2.5173528835663677e-8,1.4206508900555508e-7
YMR115W,87.53253316705644,1.3374713252797774,0.2490222387929852,2.5462967493035522e-8,1.4357021403439225e-7
YLR141W,20.610265419843323,2.197358788028616,0.4199250310108329,2.6017616858898732e-8,1.4656668194821185e-7
YDR219C,143.23260117214252,1.529125123039171,0.28721682341864113,2.6750066827402237e-8,1.505585312077051e-7
YDR122W,203.02271007200187,-1.0239292910009428,0.18871578142681278,2.7330389270297268e-8,1.536878078734882e-7
YIL128W,72.74297289944555,-1.5360850036030969,0.2881576499548215,2.752918065041662e-8,1.546679500065667e-7
YGR276C,133.03503290384927,1.275488547512,0.23775111352089795,2.78485433989287e-8,1.5632315694598643e-7
YGR185C,81.02007769146675,1.3117749814434396,0.24453336951259258,2.8204521012318413e-8,1.581807728177538e-7
YJR133W,110.48066968126264,-1.2277786639771966,0.22826143673143398,2.8347177492149806e-8,1.5883977450126532e-7
YLR174W,217.9378993575801,1.567048463152647,0.2956861279311385,2.8848852635879917e-8,1.615075393577852e-7
YHR086W,131.90331533511892,-1.7530385334603573,0.3328822141239995,2.901083388107856e-8,1.6227051900709574e-7
YHR060W,44.77109705670555,1.8415593316082923,0.3503880398412018,2.9727259251763135e-8,1.6613065679193291e-7
YOR002W,147.55423357773188,-1.3053797629822852,0.2438615750092111,3.018541778309409e-8,1.6854192157403995e-7
YDR054C,193.03857501772973,1.3379826948553397,0.25061493470953056,3.071253959445915e-8,1.7133364623587414e-7
YCL074W,19.419253128713926,-2.735120608107681,0.522990305550636,3.099255601171091e-8,1.7257520684800142e-7
YDR532C,82.84975657485663,2.2152461741401073,0.42763289593360054,3.101707993230113e-8,1.7257520684800142e-7
YGR122W,22.810175215495107,-2.7436056862037135,0.5235755312109143,3.096427877043627e-8,1.7257520684800142e-7
YJR135W-A,84.79051536587937,1.535763134776146,0.2902193977219468,3.1248583182158995e-8,1.7371021372828702e-7
YMR129W,196.65564282760266,-1.232615753527641,0.23033763538291804,3.2108892189764826e-8,1.7833566770304738e-7
YCR075C,24.398201663604304,-2.2834899600385086,0.44189075145047085,3.4439697479941384e-8,1.9111308399457808e-7
YIR021W,44.35422939198925,1.864149154189442,0.3571267473920634,3.518619516856236e-8,1.9508412861235412e-7
YOR092W,323.6428341663622,-0.9991410701575943,0.18558324980350002,3.53072450478105e-8,1.955835548043187e-7
YER169W,215.62885834119288,-0.9431260348650036,0.17488748209542823,3.602538776597149e-8,1.9932437430405457e-7
YLR241W,162.78923601828268,-1.3979748688045668,0.2641798665772233,3.604567465641019e-8,1.9932437430405457e-7
YML067C,84.77093005903595,-1.4204954722352756,0.2687266299014797,3.7021866190285636e-8,2.0454338144501643e-7
YBR053C,181.60238243856142,-1.1657372256528007,0.2184931264022716,3.716410877509912e-8,2.0514977877163544e-7
YCR016W,78.96858738153416,2.0315869473031114,0.39301607017585455,3.728695066910288e-8,2.0564811657238838e-7
YHR215W,63.82491143635157,-1.6921572794507236,0.32137265142791827,3.8573896887251486e-8,2.1256034803053505e-7
YLR159C-A,21382.739070053816,3.543728820533537,0.7091618668965043,3.877800109465898e-8,2.1349875929622619e-7
YLL027W,263.77758447164217,0.9882140233383838,0.18396030093364943,3.88606985161886e-8,2.1376769262171687e-7
YML059C,304.05642531323855,-1.0263226631772207,0.19152711811599404,3.9609221110334434e-8,2.1769558860901823e-7
YMR313C,165.47356909095654,1.201955294740666,0.22612790939024555,3.966847892505022e-8,2.1783169079277578e-7
YJR140C,109.93733675253375,-1.2184327980781837,0.22959975481980582,4.042560958679676e-8,2.2179645920123502e-7
YER182W,232.70690463335742,1.168525302807787,0.21953477420149417,4.1096525305972485e-8,2.252817337736252e-7
YCL076W,12.924304736112383,-4.309308688905793,0.809177004575505,4.123194872167979e-8,2.258280625996599e-7
YEL050W-A,58.97376409330831,1.6517072648889493,0.31656275974478654,4.1673002796235964e-8,2.2804593817870893e-7
YDR264C,93.45470006483262,-1.7253998828166002,0.3321823080772763,4.367519430256761e-8,2.3879554287507744e-7
YBL039W-B,41.48757552391704,1.671027783178827,0.3204667303753368,4.379671753655256e-8,2.3925282979526766e-7
YJL078C,93.59141028062399,-1.2615917438609832,0.23920238790759135,4.462095851986656e-8,2.4354481681327336e-7
YDR153C,115.62611612746127,1.4539726918009777,0.2772923838374644,4.476215180826527e-8,2.44104480716058e-7
YOR330C,245.33332246044338,-1.1500980336112423,0.2174144880608161,4.5211823694699486e-8,2.463439746609381e-7
YHL024W,116.79263385747664,1.2110597670638248,0.2288748860017841,4.5586275672858846e-8,2.481701128225031e-7
YLR332W,84.6815313038988,1.4685408759512173,0.28092931978218877,4.620879844305669e-8,2.5134243080784063e-7
YDR515W,107.1644660729937,1.895573022941154,0.3681939275305107,4.75037447132254e-8,2.5816363843719314e-7
YKR048C,153.12340523056744,1.0330411140976463,0.1939844097062558,4.7664383663446526e-08,2.588139147331598e-7
YER133W,499.63359909581357,1.0850554482550585,0.20418519809437208,4.7819778526492945e-8,2.594346231914115e-7
YGR197C,58.41947213919639,1.5232387041584898,0.2921243904001123,4.9233042078119786e-8,2.6687267014877806e-7
YPL247C,65.57890373779028,1.5287731434083944,0.2937121454503919,4.940017287369796e-8,2.675489637198993e-7
YCR082W,137.12900170517787,1.1969824615398648,0.22688665354032486,4.972725848791774e-8,2.690896635400176e-7
YLR189C,341.9251995255061,-0.8095503882661488,0.15087395427513897,4.986420722665073e-8,2.695997162982015e-7
YHR078W,107.3304535161816,-1.1465508637774147,0.2166280068827929,5.0189563606544846e-8,2.71126684495578e-7
YPR170W-B,190.37458004722018,1.3088086445285116,0.24932332222745218,5.1643637702390024e-8,2.7874322400905384e-7
YNL231C,485.8922596560404,1.0665345152979335,0.20114032073268515,5.2364244137948444e-8,2.823912909745042e-7
YBR150C,87.87104796670184,-1.206383869847618,0.22918928156564142,5.286497920335053e-8,2.8460557857558277e-7
YBR229C,130.3458922127796,-1.16030321415775,0.21986152739200357,5.2822847407717526e-8,2.8460557857558277e-7
YBR016W,64.31291994972322,1.7667069208424218,0.3432155097068261,5.394662670584038e-8,2.901813864117394e-7
YBL100W-C,7.232140787866068,7.6069843373017685,2.694800547284213,5.579086371060793e-8,2.998462164531822e-7
YIL166C,62.6299994140471,-1.6012240440326244,0.3097226293380464,5.758575835620429e-8,3.0896691930282935e-7
YKL103C,437.224438636266,1.4041211928471882,0.26961227408503036,5.7560119653734743e-8,3.0896691930282935e-7
YIL115W-A,46.944134157997084,1.9427590831661927,0.3808286386590263,5.803743785393223e-8,3.1112599324922073e-7
YDR031W,119.97667372740115,1.2207928128940497,0.23271463766721115,5.8709168726504176e-8,3.1446005132135186e-7
YMR121C,61.301551301257426,1.6069839627729066,0.3117040239696257,5.8979860469859616e-8,3.156422193789521e-7
YNR047W,181.81118505653407,-1.0271493723853145,0.19442273989651981,5.997111980901742e-8,3.2067537814897965e-7
YDR494W,173.34730551890866,1.4577348109093018,0.28114316714444687,6.007305314079796e-8,3.2094867223700434e-7
YOL147C,100.04523169121515,-1.4433639429328904,0.27811070593807885,6.012737655670591e-8,3.2096735668266937e-7
YKL120W,79.20991303216975,-1.528851524257746,0.2949543273042225,6.073508736418109e-8,3.239375647844625e-7
YOR341W,239.75757289975297,-1.4694826220086714,0.28378089528413963,6.266559729897098e-8,3.33952107124896e-7
YPR150W,136.850787122236,2.0334246479431504,0.40154324221151844,6.479960989159185e-8,3.4503333597420117e-7
YLR350W,271.1643683863464,0.9576836266177291,0.1812403387108817,6.675319917534681e-8,3.551360175166934e-7
YHR064C,191.89050182978872,-1.050485006497151,0.19972848106862684,6.80689875239066e-8,3.6183136044904897e-7
YMR169C,145.18384324704564,1.0907218513856392,0.20796484847676894,6.891586595611955e-8,3.660249735179941e-7
YER018C,40.10112626674312,1.7449272756727088,0.3421129409978806,6.966140196428427e-8,3.6967374235668496e-7
YNL074C,193.43961747993788,-1.1013618197785522,0.2104956686814918,7.081974555504032e-8,3.7519017884234867e-7
YNL242W,162.66892123776412,-1.278916892368222,0.24624728392209097,7.079665402267921e-8,3.7519017884234867e-7
YPR183W,83.98980637548047,1.2960375652885523,0.2501585862131655,7.54714175835499e-8,3.9949874437562247e-7
YCL025C,672.3337985371212,1.353989174529408,0.26226766598029877,7.662483996378872e-8,4.0526454302456097e-7
YJR024C,37.996660774222775,-1.884184182447981,0.3699287320106581,7.883602763534802e-8,4.1661047239934955e-7
YNL097C,87.14789762100833,1.3336242486231547,0.258621338051829,7.992052598859258e-8,4.219883960016406e-7
YIL048W,184.03652096760393,-1.4978227451858688,0.2925324456657854,8.078186895687452e-8,4.261800354742378e-7
YGR098C,102.12557096993223,-1.3551934792113713,0.2639505788871272,8.531467818936491e-8,4.4971802401155206e-7
YHR080C,279.27486713034415,-1.2845364693191166,0.24914217993253912,8.646148945769383e-8,4.553830741662523e-7
YPR022C,167.3392929302198,-1.0954531273513848,0.2107351788318561,8.817641229941303e-8,4.6402836972566103e-7
YKL020C,284.93192626220355,-0.9129758355899926,0.17430540774276587,8.850455876086938e-8,4.653674342838385e-7
YBR216C,83.46978864105557,-1.3488277000643092,0.26220276928074365,8.965484859944443e-8,4.710236014188782e-7
YJR031C,93.29029890583494,-1.4854254390100747,0.29133439178294684,9.281334661274771e-8,4.872122060344986e-7
YJL151C,419.8801802249719,1.0753126621975175,0.20700427391658766,9.434724204165636e-8,4.948528517384219e-7
YLR348C,102.29612137187529,1.4548108613040673,0.2847578533458545,9.445190589898828e-8,4.949906935702166e-7
YFL005W,193.26688667514853,-1.3783476848084972,0.2693675058937468,9.752659945406199e-8,5.106803279870658e-7
YBR041W,92.6089956214631,-1.1987269227774004,0.23216671074034426,9.764699524503126e-8,5.108871375081793e-7
YLR438C-A,63.88966667776486,2.2587371224226556,0.4565111293826435,9.842096204488139e-8,5.145102444647566e-7
YKL072W,54.92357780785461,-1.5762173097585945,0.3107799511484514,9.882136390569613e-8,5.157524181135619e-7
YML016C,170.81109554222374,-1.0058739311687268,0.1934436507203808,9.882192017694537e-8,5.157524181135619e-7
YDR032C,305.4048961128086,1.1960233657093866,0.2318175874311958,9.895645395237389e-8,5.160280815105212e-7
YMR021C,69.89362715694729,-1.4447384269770098,0.28324585432124,9.960676017662518e-8,5.189906687420693e-7
YGL184C,116.06444078400331,1.398397170051245,0.27412682281520606,1.0027118632530841e-7,5.220218809928463e-7
YGL025C,33.920480865563945,1.7152467275839907,0.34077992450663447,1.0044057850052157e-7,5.224730257255303e-7
YBL048W,188.30253239682068,-1.4358198901045314,0.2823302115820938,1.0171253235577242e-7,5.286540261948172e-7
YLR054C,24.33829864793463,-2.0377088398837575,0.40656824539100045,1.0181280576277476e-7,5.287400233486206e-7
YJL216C,22.66720282475605,-2.634612694407235,0.5259815402427864,1.0307753446127407e-7,5.348682252448198e-7
YHR039C,74.3657687329703,-1.2811801902183857,0.2498951750292447,1.0321381225585135e-7,5.351356522132195e-7
YIL002W-A,60.6862090192715,1.4443609068067718,0.2838676130514406,1.0386755105245255e-7,5.380833346154536e-7
YDR237W,99.05315833699939,1.0974801135678667,0.21226123857778556,1.0417936251219963e-7,5.388146390372979e-7
YHR025W,57.528715006074144,1.4985885331721485,0.2953462286815346,1.0410654619693958e-7,5.388146390372979e-7
YOL019W,51.13390619274599,-1.5419695946532854,0.304594483245381,1.0831598410960873e-7,5.597507689461368e-7
YOR158W,133.6189669756836,1.5746551966433808,0.31206137181662785,1.090681643023176e-7,5.631769890180994e-7
YGR263C,46.37539923554991,-1.563120899788381,0.3095798542803675,1.0946531933175574e-7,5.647659244934947e-7
YBR089W,33.56742710199694,1.7778505047182853,0.3529365441600519,1.1020164187680268e-7,5.677554137430418e-7
YFL054C,17.753936150216745,-7.0328519027198135,2.5888845431277456,1.1022456646856204e-7,5.677554137430418e-7
YDL145C,295.00201872488105,-1.0852714236089271,0.21046564848420998,1.1149768299470407e-7,5.738450432857018e-7
YLR177W,258.1955598460997,1.1712573704743567,0.22799945637686025,1.1193864030516769e-7,5.756453693217704e-7
YJR117W,287.80197345738986,0.8274368148514417,0.15859349615777252,1.1234937379158721e-7,5.772874658208896e-7
YPL019C,123.0189087251774,-1.1075981077675827,0.21539879480562799,1.1546744784304566e-7,5.928267749014905e-7
YOR119C,106.40341422949169,1.332608340377136,0.26184766457053943,1.169154535820858e-7,5.997734275961592e-7
YMR227C,107.2939938042952,1.6838462445985725,0.3361484566555417,1.1973069169318195e-7,6.137169789305552e-7
YPR116W,22.36827241649074,-2.6150407436808725,0.5319458311359379,1.2357013663193645e-7,6.328835464969008e-7
YMR097C,52.59601519498645,1.3811959975275672,0.27279382583255263,1.2615679081355864e-7,6.456078881585274e-7
YOR317W,557.5482447467664,-0.7903557807461018,0.15220722583375143,1.3095760963071877e-7,6.696334451967522e-7
YFL052W,24.98849612936936,-6.984021667582133,2.5848600464782088,1.3217465073311838e-7,6.753098053233355e-7
YIL017C,165.64171393457082,-0.9206393333867069,0.17851422731376787,1.3469315439894492e-7,6.876210752056081e-7
YLL055W,549.758200012083,1.140084980659202,0.22315303739978457,1.3492790457044289e-7,6.882630996464837e-7
YLR144C,76.06167179294071,-1.4299674535469014,0.284187864082549,1.3942592749790814e-7,7.100602678623305e-7
YMR279C,50.38818184572217,-1.4221692964763826,0.28172077585490235,1.3939946671090002e-7,7.100602678623305e-7
YBR255W,122.35930384071601,-1.5561410893123722,0.3108099964799228,1.3954608247421206e-7,7.100995252414579e-7
YMR009W,217.82272471813536,1.1388350890484793,0.2236763190009086,1.5089125289884784e-7,7.67212771381823e-7
YDR327W,77.37678652160618,1.5190119390485097,0.3044854892351761,1.551085034398974e-7,7.880210774118681e-7
YPR082C,82.59960667714415,1.4710262419489253,0.294740911434754,1.575915782162495e-7,7.999926177135174e-7
YMR184W,73.8648358250169,1.4414921507083949,0.2875650206757444,1.6084164147341068e-7,8.158353139795891e-7
YPL186C,561.5725292117442,1.687969143085349,0.3409914608790208,1.6294675280878984e-7,8.258497142756886e-7
YIL033C,283.13489007671205,1.0902570513586827,0.21463219069662084,1.650647126779908e-7,8.359131199370585e-7
YER102W,316.0664533466229,-1.3484352414842262,0.2690733310835011,1.6726787835708817e-7,8.463915479367082e-7
YER093C,134.96710003696978,-0.9995546144005918,0.1962334706641667,1.6990280139515098e-7,8.590361815935776e-7
YDR444W,104.55851004056136,-1.0538788041748413,0.2075444690522429,1.8028232824944255e-7,9.107863223161837e-7
YJL039C,134.35913873953982,-1.6767775630479766,0.34005675150287923,1.8395751729956022e-7,9.286104890061732e-7
YPL197C,104.17936751513705,1.1964487854681822,0.23732249450186613,1.8420798954925573e-7,9.291321517600239e-7
YPL277C,106.70336199893849,-1.2715510408996082,0.25375077674599666,1.861704660685267e-7,9.382813194116091e-7
YOL154W,16.57677684170686,-2.4836665412631724,0.5149626200697563,1.868660953538701e-7,9.410361978944893e-7
YFR011C,142.52960969886544,1.3321534218678608,0.2665539161837507,1.8778054741918745e-7,9.448877744638795e-7
YBR251W,69.7951004883972,1.3216312881357042,0.26425257783828504,1.8833222366274323e-7,9.463258189401795e-7
YJL012C,143.99037559177924,-1.4567478553822686,0.2929347445247663,1.8836604186980294e-7,9.463258189401795e-7
YDR513W,630.9950936639806,1.2869819618083738,0.25691931195925954,1.893038236435937e-7,9.502156456903497e-7
YPL155C,45.53889105792703,-1.6961589056515147,0.34418152588063144,1.8944125066098975e-7,9.502156456903497e-7
YNL197C,113.39251841229816,-1.2174194358566806,0.24289721502388728,1.9339164940253387e-7,9.692605285531758e-7
YNL256W,78.6015329748793,-1.3754129963699135,0.27502893678533685,1.9423014938329712e-7,9.726910335888353e-7
YGL102C,302.08088877792153,1.47984817508251,0.29885882939105807,2.0108581415126245e-7,1.0062257657410636e-6
YPL163C,36.362597909358044,1.623496483130964,0.329104022736742,2.0334938109808656e-7,1.0167469054904329e-6
YPR133W-A,73.58839302652505,1.3035607473762079,0.2610061032234209,2.052151000487552e-7,1.0252637316518111e-6
YBR085C-A,232.5316086345917,-1.1657270365266263,0.23278163483472694,2.1238121931703175e-7,1.0602271936656566e-6
YBL058W,223.69943387886795,0.996679040448092,0.19703244215018775,2.125517201145453e-7,1.0602402152633124e-6
YJL083W,48.555583811174735,-1.3552168729182879,0.2723972260987543,2.1299627637358328e-7,1.0616191675605197e-6
YOR321W,98.75191798049525,-1.130320537986469,0.22503957652433113,2.1494304810374098e-7,1.0704774043967857e-6
YMR185W,141.89924518202056,-0.9906522579723388,0.19613194882566154,2.1893563782218447e-7,1.0895024057108708e-6
YKR058W,176.12816739104383,1.4404794161093177,0.2914521299268366,2.2435707775327454e-7,1.1156023196944321e-6
YMR275C,81.56052513771279,-1.2148774441283106,0.24344831335793754,2.287579763932824e-7,1.1352882312849693e-6
YNL237W,75.2645203205812,-1.4933741038390138,0.3040069566053595,2.288554106770809e-7,1.1352882312849693e-6
YPL018W,112.64099439687952,1.0255728858161057,0.20372582511755197,2.287985717589826e-7,1.1352882312849693e-6
YGR003W,74.3671776801277,-1.6214021292095477,0.33223123521547193,2.3873632160219736e-7,1.1833750949119909e-6
YKL089W,64.64019145323891,1.6851548685334963,0.34635234701052037,2.459616435014458e-7,1.2182335519306905e-6
YLR114C,95.73340467042102,-1.1432709266673518,0.22911329421042742,2.476935370731876e-7,1.2258500678818024e-6
YEL057C,11.103514399830855,3.111788217451441,0.6473176424199008,2.493800729889799e-7,1.233230353113084e-6
YBR030W,33.04867694395679,-1.934038156506538,0.40163430297536556,2.5041836857472466e-7,1.2373959292248717e-6
YKR103W,57.11448918983563,-1.5037058131345853,0.30632555667763683,2.5186338146148474e-7,1.2435631383340706e-6
YAL051W,108.90666258449733,-1.0849962869619882,0.21728316955351346,2.5454599401953257e-7,1.2558265251823032e-6
YML025C,138.86783539925642,0.9402130978880207,0.18676177201165034,2.582945160724067e-7,1.2733254246660799e-6
YGR038W,31.99501627598719,-1.7469799461758166,0.3587798664841524,2.6000162489443266e-7,1.2807412333918428e-6
YJL197W,156.99672474335915,-1.1610066242825212,0.23378904381361088,2.6788736189489196e-7,1.3185570462714283e-6
Q0060,380.31783784165833,1.7321500960585636,0.3578561143930106,2.6959599149671933e-7,1.3259335563097996e-6
YFR048W,64.92096141201768,-1.2716539669215123,0.2569268564020269,2.714786490196265e-7,1.334153827672328e-6
YDR436W,67.29443445834565,-1.4769532512069679,0.30168575209131304,2.723409350383978e-7,1.3373507035516968e-6
YLR168C,311.4399686436049,1.1211285737800893,0.225326787708839,2.831565204350854e-7,1.389381061808519e-6
YHR029C,137.2233511375754,-1.4191418595668237,0.2903549351913225,2.9259658840406735e-7,1.4345865339842279e-6
YER186C,76.14854689416369,-1.3673076311822427,0.2795573303984608,2.952581872660411e-7,1.4465131517339405e-6
YHR071W,661.9881623397164,1.164158332393258,0.2350611347377372,2.963271443417723e-7,1.4506247414870482e-6
YJR004C,38.376475387685545,-1.561794618696019,0.321650084314121,3.027367507124601e-7,1.4808540517034744e-6
YJR015W,97.18215052347622,-1.1775124741534357,0.23824334827808413,3.03285196664515e-7,1.482388558000319e-6
YGR106C,337.2068840294331,-0.9504023086289144,0.1902600908919984,3.05561063374276e-7,1.4923573976864292e-6
YHR073W,163.0436554728955,-0.9178960993617835,0.18341470963516535,3.078305803072205e-7,1.502279841298375e-6
YGR202C,191.372885382733,1.1409912647141065,0.23066960887908308,3.145413312293357e-7,1.5338444067283824e-6
YBR067C,118.92065677998252,-1.3998847379034054,0.2868381875158129,3.2004187764112456e-7,1.5594633158207574e-6
YIL142W,189.22294580245847,0.9639701179120176,0.1932522999079274,3.2088433034649766e-7,1.5623627957888455e-6
YDR137W,62.595584077404794,-1.436642787903176,0.2947719923931758,3.2420980658048327e-7,1.5773381575930293e-6
YPL135W,433.41879427375886,0.9334708376470169,0.18715748140359695,3.2932462345269467e-7,1.6009892202492431e-6
YDR273W,121.70063544911673,1.5712405933026008,0.32506622237645233,3.296095733311897e-7,1.6011418889126637e-6
YNL274C,481.42095554574576,0.9447525017446115,0.1896489347486209,3.3200170202073964e-7,1.6115224813689244e-6
YJL198W,46.81571270215144,-1.4561308459785482,0.2995379515535477,3.371743977431241e-7,1.6353735190075488e-6
YJR122W,101.78475086315794,1.2496249059003248,0.25541934166605107,3.4235678781446955e-7,1.6592349309657522e-6
YPR087W,47.419414931504896,1.3164547978355634,0.2695515330704902,3.5333121250174733e-7,1.7111093611568514e-6
YGR053C,61.982403593830846,1.5177434768611142,0.31425029933044835,3.5681987278156217e-7,1.726680074034916e-6
YBR080C,143.84339312298874,-1.1527381983394946,0.23444668395734822,3.574372548265158e-7,1.7283432344789029e-6
YHR001W,111.65933465600297,-1.1372286406810757,0.23088484517402857,3.631009708594575e-7,1.7543860986820765e-6
YPL109C,81.04225619189194,-1.2830452612186756,0.26306414230861086,3.7845657651444624e-7,1.8271814072543793e-6
YMR218C,76.19065820833121,-1.3093989014101564,0.26950678655858945,3.9056968202188076e-7,1.8842227211368808e-6
YLR003C,67.0145674392847,1.5514136923137594,0.32266705206117074,3.937951507213719e-7,1.8983331120652395e-6
YNR035C,146.1129249455463,1.0933793315432292,0.22264181523776141,3.989025283264106e-7,1.921487007155822e-6
YOL016C,211.16776830074036,0.993320158735965,0.20141647886155675,4.0177420709326997e-7,1.933844601977134e-6
YMR259C,99.62825481498099,-1.2671041498968505,0.26036110509832516,4.026123236095687e-7,1.9364027597825028e-6
YFL007W,508.07816584850985,-1.1556566961180055,0.2365280957288222,4.108016507058562e-7,1.9742864719996056e-6
YMR158W,55.38890314747937,1.513079172714407,0.3148507929785036,4.131361597294428e-7,1.983996082655081e-6
YIL162W,82.69790375302212,1.2671249053311706,0.26070071786911975,4.2238905460028454e-7,2.0268897262923986e-6
